wtd_range_FusionHeat,wtd_mean_FusionHeat,entropy_ElectronAffinity,gmean_atomic_radius,wtd_entropy_atomic_radius,wtd_gmean_atomic_radius,wtd_range_atomic_mass,wtd_mean_Valence,wtd_std_ThermalConductivity,wtd_gmean_Valence,wtd_gmean_FusionHeat,range_atomic_radius,range_ThermalConductivity,range_fie,critical_temp
s7_8_13,s07_11_17,s5_1_1,s6_160_173,s6_1_1,s6_137_149,s6_26_44,s07_3_3,s03_26_37,s5_3_3,s08_14_20,s4_139_199,s4_99_291,s3_183_470,s1_below_30
s1_below_2,s01_below_4,s5_1_1,s2_119_136,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s01_below_4,s3_0_0,s1_below_119,s3_0_0,s1_below_84,s1_below_10,s04_2_2,s05_55_96,s3_2_2,s01_below_1,s4_139_199,s4_99_291,s4_470_764,s2_30_up
s3_2_2,s05_5_8,s9_1_up,s4_143_152,s9_1_up,s7_149_156,s6_26_44,s06_2_3,s08_151_165,s4_2_3,s06_5_7,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s01_below_4,s7_1_1,s2_119_136,s4_0_1,s2_84_88,s6_26_44,s05_2_2,s06_96_137,s3_2_2,s01_below_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s6_5_8,s08_17_21,s4_0_1,s6_160_173,s4_0_1,s8_156_176,s3_14_17,s09_4_5,s02_11_26,s7_4_4,s08_14_20,s2_27_60,s2_34_78,s1_below_88,s1_below_30
s4_2_3,s04_5_5,s7_1_1,s5_152_160,s8_1_1,s3_88_93,s4_17_21,s02_2_2,s10_167_up,s2_2_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s7_8_13,s07_11_17,s5_1_1,s7_173_up,s6_1_1,s7_149_156,s6_26_44,s07_3_3,s02_11_26,s5_3_3,s08_14_20,s4_139_199,s3_78_99,s4_470_764,s2_30_up
s3_2_2,s05_5_8,s6_1_1,s4_143_152,s8_1_1,s3_88_93,s4_17_21,s01_below_2,s09_165_167,s1_below_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s01_below_4,s3_0_0,s2_119_136,s6_1_1,s4_93_115,s5_21_26,s01_below_2,s06_96_137,s1_below_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s4_2_3,s06_8_11,s9_1_up,s1_below_119,s8_1_1,s5_115_137,s6_26_44,s07_3_3,s03_26_37,s5_3_3,s05_1_5,s4_139_199,s3_78_99,s6_772_810,s1_below_30
s5_3_5,s06_8_11,s9_1_up,s3_136_143,s9_1_up,s7_149_156,s6_26_44,s05_2_2,s08_151_165,s3_2_2,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s3_2_2,s03_4_5,s5_1_1,s3_136_143,s8_1_1,s3_88_93,s4_17_21,s01_below_2,s08_151_165,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s4_2_3,s04_5_5,s7_1_1,s4_143_152,s7_1_1,s3_88_93,s4_17_21,s02_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s7_8_13,s07_11_17,s2_0_0,s6_160_173,s2_0_0,s7_149_156,s6_26_44,s08_3_4,s01_below_11,s6_3_4,s07_7_14,s3_60_139,s1_below_34,s3_183_470,s1_below_30
s1_below_2,s05_5_8,s6_1_1,s6_160_173,s4_0_1,s8_156_176,s8_63_up,s07_3_3,s04_37_55,s5_3_3,s05_1_5,s2_27_60,s4_99_291,s3_183_470,s1_below_30
s3_2_2,s02_4_4,s6_1_1,s4_143_152,s9_1_up,s2_84_88,s2_10_14,s03_2_2,s09_165_167,s2_2_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s1_below_2,s02_4_4,s5_1_1,s4_143_152,s9_1_up,s3_88_93,s3_14_17,s03_2_2,s07_137_151,s2_2_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s02_4_4,s5_1_1,s3_136_143,s9_1_up,s2_84_88,s5_21_26,s03_2_2,s08_151_165,s2_2_2,s02_1_1,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s7_8_13,s08_17_21,s2_0_0,s5_152_160,s4_0_1,s6_137_149,s2_10_14,s07_3_3,s02_11_26,s5_3_3,s08_14_20,s3_60_139,s2_34_78,s3_183_470,s1_below_30
s1_below_2,s08_17_21,s2_0_0,s1_below_119,s2_0_0,s5_115_137,s7_44_63,s10_5_up,s02_11_26,s8_4_up,s09_20_27,s1_below_27,s2_34_78,s1_below_88,s1_below_30
s3_2_2,s03_4_5,s9_1_up,s4_143_152,s9_1_up,s3_88_93,s2_10_14,s03_2_2,s08_151_165,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s01_below_4,s4_0_1,s2_119_136,s6_1_1,s3_88_93,s6_26_44,s04_2_2,s06_96_137,s3_2_2,s01_below_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s9_19_up,s10_30_up,s1_below_0,s1_below_119,s2_0_0,s1_below_84,s1_below_10,s07_3_3,s02_11_26,s5_3_3,s10_27_up,s3_60_139,s2_34_78,s4_470_764,s1_below_30
s6_5_8,s05_5_8,s4_0_1,s1_below_119,s4_0_1,s2_84_88,s5_21_26,s06_2_3,s03_26_37,s3_2_2,s02_1_1,s4_139_199,s3_78_99,s6_772_810,s1_below_30
s5_3_5,s05_5_8,s5_1_1,s3_136_143,s3_0_0,s9_176_up,s8_63_up,s05_2_2,s06_96_137,s4_2_3,s05_1_5,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s01_below_4,s8_1_1,s2_119_136,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s6_5_8,s07_11_17,s6_1_1,s1_below_119,s6_1_1,s4_93_115,s6_26_44,s07_3_3,s03_26_37,s5_3_3,s05_1_5,s4_139_199,s3_78_99,s7_810_up,s1_below_30
s4_2_3,s03_4_5,s6_1_1,s1_below_119,s7_1_1,s3_88_93,s4_17_21,s01_below_2,s09_165_167,s1_below_2,s03_1_1,s6_205_up,s5_291_399,s7_810_up,s2_30_up
s2_2_2,s04_5_5,s5_1_1,s4_143_152,s8_1_1,s2_84_88,s1_below_10,s03_2_2,s08_151_165,s2_2_2,s03_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s5_3_5,s05_5_8,s9_1_up,s4_143_152,s8_1_1,s7_149_156,s6_26_44,s04_2_2,s10_167_up,s3_2_2,s05_1_5,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s5_3_5,s06_8_11,s7_1_1,s5_152_160,s6_1_1,s7_149_156,s6_26_44,s03_2_2,s10_167_up,s3_2_2,s06_5_7,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s9_19_up,s09_21_30,s2_0_0,s5_152_160,s1_below_0,s9_176_up,s8_63_up,s09_4_5,s01_below_11,s8_4_up,s09_20_27,s3_60_139,s1_below_34,s2_88_183,s1_below_30
s3_2_2,s02_4_4,s6_1_1,s4_143_152,s9_1_up,s2_84_88,s3_14_17,s03_2_2,s09_165_167,s2_2_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s02_4_4,s8_1_1,s3_136_143,s9_1_up,s2_84_88,s4_17_21,s05_2_2,s06_96_137,s3_2_2,s02_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s4_2_3,s05_5_8,s6_1_1,s7_173_up,s3_0_0,s8_156_176,s8_63_up,s07_3_3,s03_26_37,s5_3_3,s05_1_5,s2_27_60,s4_99_291,s2_88_183,s1_below_30
s6_5_8,s07_11_17,s5_1_1,s4_143_152,s6_1_1,s5_115_137,s7_44_63,s09_4_5,s03_26_37,s7_4_4,s07_7_14,s2_27_60,s3_78_99,s3_183_470,s1_below_30
s4_2_3,s04_5_5,s7_1_1,s3_136_143,s7_1_1,s3_88_93,s3_14_17,s01_below_2,s10_167_up,s1_below_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s5_3_5,s06_8_11,s9_1_up,s4_143_152,s5_1_1,s7_149_156,s6_26_44,s03_2_2,s10_167_up,s2_2_2,s06_5_7,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s4_2_3,s04_5_5,s5_1_1,s4_143_152,s7_1_1,s3_88_93,s4_17_21,s01_below_2,s10_167_up,s1_below_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s4_2_3,s04_5_5,s7_1_1,s4_143_152,s8_1_1,s2_84_88,s3_14_17,s02_2_2,s10_167_up,s2_2_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s1_below_2,s01_below_4,s5_1_1,s2_119_136,s7_1_1,s2_84_88,s3_14_17,s04_2_2,s01_below_11,s3_2_2,s01_below_1,s5_199_205,s2_34_78,s6_772_810,s1_below_30
s2_2_2,s04_5_5,s8_1_1,s4_143_152,s9_1_up,s3_88_93,s2_10_14,s04_2_2,s08_151_165,s3_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s4_2_3,s06_8_11,s8_1_1,s4_143_152,s9_1_up,s6_137_149,s7_44_63,s06_2_3,s08_151_165,s4_2_3,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s8_13_19,s09_21_30,s5_1_1,s4_143_152,s4_0_1,s8_156_176,s6_26_44,s10_5_up,s04_37_55,s8_4_up,s08_14_20,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s8_13_19,s08_17_21,s4_0_1,s3_136_143,s2_0_0,s8_156_176,s6_26_44,s09_4_5,s05_55_96,s7_4_4,s08_14_20,s2_27_60,s4_99_291,s2_88_183,s1_below_30
s8_13_19,s08_17_21,s1_below_0,s6_160_173,s2_0_0,s8_156_176,s2_10_14,s09_4_5,s06_96_137,s8_4_up,s08_14_20,s1_below_27,s4_99_291,s3_183_470,s1_below_30
s4_2_3,s05_5_8,s7_1_1,s4_143_152,s6_1_1,s7_149_156,s7_44_63,s01_below_2,s08_151_165,s1_below_2,s05_1_5,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s3_2_2,s03_4_5,s5_1_1,s3_136_143,s7_1_1,s3_88_93,s4_17_21,s01_below_2,s08_151_165,s2_2_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s02_4_4,s7_1_1,s3_136_143,s9_1_up,s2_84_88,s1_below_10,s04_2_2,s07_137_151,s3_2_2,s02_1_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s5_3_5,s05_5_8,s6_1_1,s4_143_152,s6_1_1,s7_149_156,s6_26_44,s03_2_2,s10_167_up,s2_2_2,s06_5_7,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s5_3_5,s02_4_4,s2_0_0,s5_152_160,s1_below_0,s7_149_156,s8_63_up,s08_3_4,s01_below_11,s6_3_4,s05_1_5,s1_below_27,s1_below_34,s2_88_183,s1_below_30
s1_below_2,s01_below_4,s4_0_1,s2_119_136,s6_1_1,s3_88_93,s6_26_44,s04_2_2,s06_96_137,s3_2_2,s01_below_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s1_below_2,s03_4_5,s8_1_1,s4_143_152,s9_1_up,s2_84_88,s6_26_44,s05_2_2,s06_96_137,s3_2_2,s03_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s8_13_19,s09_21_30,s4_0_1,s2_119_136,s2_0_0,s7_149_156,s6_26_44,s09_4_5,s05_55_96,s7_4_4,s09_20_27,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s1_below_2,s01_below_4,s8_1_1,s2_119_136,s6_1_1,s1_below_84,s6_26_44,s04_2_2,s06_96_137,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s5_3_5,s06_8_11,s8_1_1,s4_143_152,s8_1_1,s7_149_156,s5_21_26,s06_2_3,s09_165_167,s4_2_3,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s3_2_2,s03_4_5,s7_1_1,s5_152_160,s8_1_1,s3_88_93,s4_17_21,s02_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s9_19_up,s10_30_up,s7_1_1,s4_143_152,s4_0_1,s5_115_137,s6_26_44,s08_3_4,s05_55_96,s6_3_4,s10_27_up,s3_60_139,s5_291_399,s1_below_88,s1_below_30
s7_8_13,s09_21_30,s2_0_0,s7_173_up,s3_0_0,s9_176_up,s7_44_63,s09_4_5,s01_below_11,s7_4_4,s09_20_27,s2_27_60,s2_34_78,s3_183_470,s1_below_30
s1_below_2,s01_below_4,s8_1_1,s2_119_136,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s7_8_13,s08_17_21,s4_0_1,s7_173_up,s3_0_0,s9_176_up,s5_21_26,s08_3_4,s02_11_26,s7_4_4,s09_20_27,s2_27_60,s2_34_78,s2_88_183,s1_below_30
s6_5_8,s05_5_8,s4_0_1,s2_119_136,s4_0_1,s1_below_84,s6_26_44,s06_2_3,s04_37_55,s3_2_2,s01_below_1,s4_139_199,s4_99_291,s7_810_up,s1_below_30
s4_2_3,s05_5_8,s7_1_1,s2_119_136,s4_0_1,s5_115_137,s7_44_63,s05_2_2,s10_167_up,s3_2_2,s05_1_5,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s6_5_8,s07_11_17,s4_0_1,s4_143_152,s4_0_1,s6_137_149,s5_21_26,s06_2_3,s02_11_26,s3_2_2,s07_7_14,s2_27_60,s2_34_78,s3_183_470,s1_below_30
s8_13_19,s08_17_21,s4_0_1,s7_173_up,s3_0_0,s9_176_up,s7_44_63,s10_5_up,s04_37_55,s7_4_4,s08_14_20,s1_below_27,s4_99_291,s2_88_183,s1_below_30
s6_5_8,s07_11_17,s9_1_up,s2_119_136,s7_1_1,s5_115_137,s6_26_44,s07_3_3,s03_26_37,s5_3_3,s05_1_5,s4_139_199,s4_99_291,s6_772_810,s1_below_30
s4_2_3,s05_5_8,s9_1_up,s3_136_143,s9_1_up,s2_84_88,s2_10_14,s03_2_2,s08_151_165,s2_2_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s02_4_4,s1_below_0,s7_173_up,s2_0_0,s9_176_up,s1_below_10,s08_3_4,s02_11_26,s4_2_3,s05_1_5,s4_139_199,s2_34_78,s4_470_764,s1_below_30
s8_13_19,s08_17_21,s4_0_1,s6_160_173,s6_1_1,s6_137_149,s6_26_44,s08_3_4,s05_55_96,s6_3_4,s08_14_20,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s7_8_13,s07_11_17,s1_below_0,s2_119_136,s3_0_0,s5_115_137,s1_below_10,s08_3_4,s01_below_11,s6_3_4,s07_7_14,s1_below_27,s1_below_34,s3_183_470,s1_below_30
s8_13_19,s08_17_21,s2_0_0,s4_143_152,s3_0_0,s6_137_149,s6_26_44,s10_5_up,s05_55_96,s8_4_up,s07_7_14,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s9_19_up,s10_30_up,s3_0_0,s2_119_136,s3_0_0,s4_93_115,s1_below_10,s06_2_3,s05_55_96,s4_2_3,s10_27_up,s3_60_139,s4_99_291,s2_88_183,s2_30_up
s1_below_2,s01_below_4,s8_1_1,s1_below_119,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s1_below_2,s01_below_4,s7_1_1,s1_below_119,s4_0_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s2_2_2,s02_4_4,s6_1_1,s4_143_152,s9_1_up,s3_88_93,s2_10_14,s01_below_2,s07_137_151,s1_below_2,s04_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s9_19_up,s10_30_up,s7_1_1,s1_below_119,s2_0_0,s1_below_84,s2_10_14,s07_3_3,s03_26_37,s5_3_3,s10_27_up,s4_139_199,s4_99_291,s7_810_up,s1_below_30
s5_3_5,s05_5_8,s6_1_1,s4_143_152,s9_1_up,s8_156_176,s6_26_44,s01_below_2,s10_167_up,s1_below_2,s05_1_5,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s03_4_5,s8_1_1,s4_143_152,s9_1_up,s2_84_88,s6_26_44,s05_2_2,s06_96_137,s3_2_2,s03_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s6_5_8,s05_5_8,s2_0_0,s1_below_119,s1_below_0,s4_93_115,s7_44_63,s05_2_2,s03_26_37,s1_below_2,s05_1_5,s3_60_139,s2_34_78,s4_470_764,s1_below_30
s1_below_2,s03_4_5,s9_1_up,s4_143_152,s9_1_up,s2_84_88,s5_21_26,s05_2_2,s06_96_137,s3_2_2,s03_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s7_8_13,s08_17_21,s4_0_1,s6_160_173,s3_0_0,s9_176_up,s7_44_63,s08_3_4,s03_26_37,s6_3_4,s08_14_20,s2_27_60,s2_34_78,s2_88_183,s1_below_30
s6_5_8,s06_8_11,s5_1_1,s3_136_143,s5_1_1,s7_149_156,s6_26_44,s03_2_2,s10_167_up,s2_2_2,s06_5_7,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s3_2_2,s03_4_5,s7_1_1,s5_152_160,s8_1_1,s3_88_93,s3_14_17,s03_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s9_19_up,s10_30_up,s1_below_0,s1_below_119,s2_0_0,s1_below_84,s1_below_10,s07_3_3,s02_11_26,s5_3_3,s10_27_up,s3_60_139,s2_34_78,s4_470_764,s1_below_30
s3_2_2,s03_4_5,s7_1_1,s5_152_160,s8_1_1,s3_88_93,s4_17_21,s03_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s9_19_up,s09_21_30,s7_1_1,s5_152_160,s2_0_0,s9_176_up,s7_44_63,s09_4_5,s01_below_11,s7_4_4,s08_14_20,s3_60_139,s2_34_78,s3_183_470,s1_below_30
s1_below_2,s03_4_5,s9_1_up,s4_143_152,s9_1_up,s1_below_84,s1_below_10,s05_2_2,s06_96_137,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s8_13_19,s08_17_21,s4_0_1,s2_119_136,s3_0_0,s5_115_137,s6_26_44,s10_5_up,s05_55_96,s8_4_up,s07_7_14,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s2_2_2,s04_5_5,s8_1_1,s4_143_152,s9_1_up,s3_88_93,s4_17_21,s03_2_2,s08_151_165,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s8_13_19,s08_17_21,s4_0_1,s7_173_up,s3_0_0,s7_149_156,s8_63_up,s10_5_up,s03_26_37,s8_4_up,s09_20_27,s3_60_139,s2_34_78,s3_183_470,s1_below_30
s1_below_2,s01_below_4,s5_1_1,s2_119_136,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s6_5_8,s07_11_17,s2_0_0,s3_136_143,s2_0_0,s6_137_149,s2_10_14,s08_3_4,s06_96_137,s6_3_4,s08_14_20,s2_27_60,s4_99_291,s1_below_88,s1_below_30
s5_3_5,s05_5_8,s9_1_up,s3_136_143,s9_1_up,s4_93_115,s3_14_17,s03_2_2,s10_167_up,s2_2_2,s05_1_5,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s6_5_8,s07_11_17,s5_1_1,s1_below_119,s3_0_0,s5_115_137,s7_44_63,s09_4_5,s04_37_55,s6_3_4,s07_7_14,s3_60_139,s3_78_99,s3_183_470,s1_below_30
s9_19_up,s10_30_up,s1_below_0,s7_173_up,s1_below_0,s9_176_up,s8_63_up,s10_5_up,s01_below_11,s8_4_up,s10_27_up,s1_below_27,s1_below_34,s2_88_183,s1_below_30
s4_2_3,s03_4_5,s9_1_up,s6_160_173,s9_1_up,s3_88_93,s3_14_17,s02_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s5_3_5,s06_8_11,s7_1_1,s3_136_143,s9_1_up,s6_137_149,s5_21_26,s04_2_2,s08_151_165,s3_2_2,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s5_3_5,s07_11_17,s4_0_1,s6_160_173,s5_1_1,s8_156_176,s2_10_14,s08_3_4,s05_55_96,s6_3_4,s07_7_14,s2_27_60,s4_99_291,s2_88_183,s1_below_30
s2_2_2,s01_below_4,s8_1_1,s5_152_160,s8_1_1,s1_below_84,s6_26_44,s05_2_2,s03_26_37,s3_2_2,s01_below_1,s5_199_205,s4_99_291,s7_810_up,s1_below_30
s1_below_2,s01_below_4,s5_1_1,s3_136_143,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s3_2_2,s02_4_4,s6_1_1,s4_143_152,s9_1_up,s2_84_88,s2_10_14,s01_below_2,s09_165_167,s2_2_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s05_5_8,s1_below_0,s5_152_160,s2_0_0,s6_137_149,s4_17_21,s07_3_3,s06_96_137,s5_3_3,s07_7_14,s2_27_60,s5_291_399,s3_183_470,s1_below_30
s5_3_5,s06_8_11,s5_1_1,s4_143_152,s9_1_up,s4_93_115,s4_17_21,s06_2_3,s08_151_165,s3_2_2,s05_1_5,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s9_19_up,s10_30_up,s2_0_0,s2_119_136,s3_0_0,s4_93_115,s1_below_10,s05_2_2,s05_55_96,s4_2_3,s10_27_up,s3_60_139,s4_99_291,s1_below_88,s2_30_up
s1_below_2,s01_below_4,s3_0_0,s2_119_136,s6_1_1,s4_93_115,s5_21_26,s01_below_2,s06_96_137,s1_below_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s03_4_5,s5_1_1,s3_136_143,s8_1_1,s3_88_93,s4_17_21,s01_below_2,s08_151_165,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s6_5_8,s06_8_11,s5_1_1,s4_143_152,s5_1_1,s8_156_176,s6_26_44,s03_2_2,s10_167_up,s2_2_2,s07_7_14,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s02_4_4,s8_1_1,s2_119_136,s8_1_1,s2_84_88,s6_26_44,s05_2_2,s06_96_137,s3_2_2,s02_1_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s3_2_2,s03_4_5,s8_1_1,s6_160_173,s9_1_up,s3_88_93,s3_14_17,s03_2_2,s09_165_167,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s01_below_4,s5_1_1,s2_119_136,s5_1_1,s1_below_84,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s6_5_8,s07_11_17,s9_1_up,s1_below_119,s7_1_1,s4_93_115,s6_26_44,s07_3_3,s03_26_37,s5_3_3,s05_1_5,s4_139_199,s4_99_291,s7_810_up,s2_30_up
s3_2_2,s03_4_5,s5_1_1,s4_143_152,s8_1_1,s2_84_88,s4_17_21,s01_below_2,s08_151_165,s1_below_2,s02_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s2_2_2,s02_4_4,s7_1_1,s2_119_136,s5_1_1,s2_84_88,s6_26_44,s04_2_2,s07_137_151,s3_2_2,s02_1_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s4_2_3,s06_8_11,s9_1_up,s4_143_152,s9_1_up,s6_137_149,s7_44_63,s06_2_3,s08_151_165,s4_2_3,s06_5_7,s4_139_199,s5_291_399,s6_772_810,s2_30_up
s7_8_13,s07_11_17,s2_0_0,s7_173_up,s1_below_0,s9_176_up,s8_63_up,s06_2_3,s01_below_11,s4_2_3,s07_7_14,s1_below_27,s1_below_34,s1_below_88,s1_below_30
s5_3_5,s07_11_17,s1_below_0,s4_143_152,s3_0_0,s5_115_137,s5_21_26,s06_2_3,s05_55_96,s4_2_3,s07_7_14,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s4_2_3,s04_5_5,s5_1_1,s3_136_143,s6_1_1,s3_88_93,s2_10_14,s01_below_2,s10_167_up,s1_below_2,s04_1_1,s5_199_205,s5_291_399,s6_772_810,s1_below_30
s2_2_2,s05_5_8,s8_1_1,s4_143_152,s8_1_1,s3_88_93,s5_21_26,s03_2_2,s08_151_165,s2_2_2,s03_1_1,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s6_5_8,s07_11_17,s9_1_up,s2_119_136,s9_1_up,s4_93_115,s6_26_44,s07_3_3,s03_26_37,s4_2_3,s06_5_7,s3_60_139,s3_78_99,s5_764_772,s1_below_30
s2_2_2,s02_4_4,s7_1_1,s2_119_136,s9_1_up,s1_below_84,s1_below_10,s04_2_2,s07_137_151,s3_2_2,s01_below_1,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s1_below_2,s06_8_11,s1_below_0,s1_below_119,s1_below_0,s5_115_137,s1_below_10,s06_2_3,s01_below_11,s4_2_3,s07_7_14,s1_below_27,s1_below_34,s1_below_88,s1_below_30
s8_13_19,s08_17_21,s7_1_1,s7_173_up,s4_0_1,s6_137_149,s8_63_up,s10_5_up,s04_37_55,s8_4_up,s08_14_20,s3_60_139,s4_99_291,s3_183_470,s1_below_30
s5_3_5,s06_8_11,s9_1_up,s4_143_152,s7_1_1,s6_137_149,s5_21_26,s04_2_2,s10_167_up,s3_2_2,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s5_3_5,s05_5_8,s8_1_1,s2_119_136,s5_1_1,s6_137_149,s8_63_up,s06_2_3,s07_137_151,s4_2_3,s05_1_5,s4_139_199,s5_291_399,s6_772_810,s1_below_30
s5_3_5,s05_5_8,s2_0_0,s7_173_up,s1_below_0,s9_176_up,s7_44_63,s06_2_3,s02_11_26,s4_2_3,s06_5_7,s2_27_60,s1_below_34,s1_below_88,s1_below_30
s5_3_5,s06_8_11,s9_1_up,s4_143_152,s9_1_up,s7_149_156,s5_21_26,s04_2_2,s10_167_up,s3_2_2,s06_5_7,s5_199_205,s5_291_399,s6_772_810,s2_30_up
s1_below_2,s05_5_8,s8_1_1,s4_143_152,s9_1_up,s2_84_88,s1_below_10,s04_2_2,s07_137_151,s3_2_2,s02_1_1,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s7_8_13,s08_17_21,s8_1_1,s5_152_160,s5_1_1,s7_149_156,s6_26_44,s07_3_3,s04_37_55,s5_3_3,s08_14_20,s4_139_199,s5_291_399,s3_183_470,s1_below_30
s5_3_5,s06_8_11,s8_1_1,s3_136_143,s9_1_up,s7_149_156,s6_26_44,s05_2_2,s09_165_167,s3_2_2,s06_5_7,s4_139_199,s5_291_399,s5_764_772,s2_30_up
s4_2_3,s05_5_8,s7_1_1,s2_119_136,s6_1_1,s6_137_149,s7_44_63,s06_2_3,s07_137_151,s4_2_3,s05_1_5,s4_139_199,s5_291_399,s5_764_772,s1_below_30
